,$schema,@id,label,sampleidentifier,description,hasContextCategory,hasMaterialCategory,hasSpecimenCategory,informalClassification,keywords,registrant,samplingPurpose,relatedResource,producedBy.@id,producedBy.label,producedBy.description,producedBy.hasFeatureOfInterest,producedBy.responsibility,producedBy.resultTime,producedBy.samplingSite.description,producedBy.samplingSite.label,producedBy.samplingSite.location.elevation,producedBy.samplingSite.location.latitude,producedBy.samplingSite.location.longitude,producedBy.samplingSite.placeName,curation.label,curation.description,curation.accessConstraints,curation.curationLocation,curation.responsibility,uri
789,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2qv3cs93,Bone 9157,ark:/28722/k2qv3cs93,early bce/ce: -6000.0 | late bce/ce: -5800.0 | updated: 2020-03-28T13:38:14Z | Has anatomical identification: vertebra,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Mammalia'],"['Turkey', 'Ilıpınar', 'Area 1', 'Lot 104']",,,[],Not Provided,Ilıpınar Zooarchaeology,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Not Provided,"['creator: Hijlke Buitenhuis', 'collector: Hijlke Buitenhuis']",2013-08-12T00:00:00Z,,,,40.468303,29.309099,"['Turkey', 'Ilıpınar', 'Area 1', 'Lot 104']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/4D526754-6FAB-4F3C-3E87-3163FF4F0E5B
790,../../iSamplesSchemaBasic0.2.json,metadata/28722/k20v8vr5w,Bone PI1-15987,ark:/28722/k20v8vr5w,early bce/ce: -750.0 | late bce/ce: 100.0 | updated: 2021-06-26T21:30:20Z | Has anatomical identification: rib,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Sylvilagus'],"['Ecuador', 'Pichincha Province', 'Pi-1', 'Group 64']",,,[],Not Provided,Northern Highland Archaeofaunas of Ecuador,http://opencontext.org/projects/59157336-e1df-4d14-9cc9-f046bc429230,Not Provided,['creator: Peter W Stahl'],2020-06-27T01:20:48Z,,,,0.14322,-78.055418,"['Ecuador', 'Pichincha Province', 'Pi-1', 'Group 64']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/9d5c2691-de01-44dd-a5ad-7e0b8a98fe49
791,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2154h79v,8376.F82,ark:/28722/k2154h79v,early bce/ce: -6500.0 | late bce/ce: -6200.0 | updated: 2020-03-28T09:44:58Z | Has anatomical identification: rib,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Mammalia'],"['Turkey', 'Çatalhöyük', 'Mound East', 'Area Bach', 'Unit 8376']",,,[],Not Provided,Çatalhöyük Zooarchaeology,http://opencontext.org/projects/1B426F7C-99EC-4322-4069-E8DBD927CCF1,Not Provided,"['creator: David Orton', 'creator: Nerissa Russell', 'creator: Katheryn Twiss', 'creator: Louise Martin', 'creator: Sheelagh Frame', 'collector: Dusan Boric', 'collector: Nerissa Russell']",2013-02-13T00:00:00Z,,,,37.668196,32.827191,"['Turkey', 'Çatalhöyük', 'Mound East', 'Area Bach', 'Unit 8376']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/2532A8E4-C4B2-411D-5039-D51023547FB3
792,../../iSamplesSchemaBasic0.2.json,metadata/http://n2t.net/ark:/28722/k25t3q173,SP110343 (38),http://n2t.net/ark:/28722/k25t3q173,early bce/ce: -200.0 | late bce/ce: 360.0 | updated: 2017-02-11T04:58:21Z,['Site of past human activities'],['Anthropogenic material'],['Artifact'],[],"['Jordan', 'Petra Great Temple', 'Upper Temenos', 'Special Project 110', 'Locus 27', 'Seq. SP110343']",,,[],Not Provided,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Not Provided,['creator: Martha Sharp Joukowsky'],2007-11-11T00:00:00Z,,,,30.3287,35.4421,"['Jordan', 'Petra Great Temple', 'Upper Temenos', 'Special Project 110', 'Locus 27', 'Seq. SP110343']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/485339FC-6047-45EE-E594-7CC51D81EC60
793,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2sq95n7c,Fish F10016,ark:/28722/k2sq95n7c,early bce/ce: 950.0 | late bce/ce: 1400.0 | updated: 2021-06-23T07:47:52Z | Has anatomical identification: vertebra,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Pleuronectiformes'],"['United States', 'Washington', 'Clallam County', 'Čḯxwicən', 'Area A4', 'Unit 32']",,,[],Not Provided,The Čḯxʷicən Fishbone Project,http://opencontext.org/projects/fde9a92e-9748-47a5-a8e3-7f95c486e1a0,Not Provided,"['creator: Virginia L Butler', 'creator: Kristine M Bovy', 'creator: Sarah K Campbell', 'creator: Michael A Etnier', 'creator: Sarah L Sterling', 'collector: Virginia L Butler', 'collector: Anthony R Hofkamp', 'collector: Kathyrn A Mohlenhoff', 'collector: Reno Nims', 'collector: Patrick Rennaker', 'collector: J Shoshana Rosenberg', 'collector: Laura M Syvertston']",2020-12-13T23:15:54Z,,,,48.13149,-123.46283,"['United States', 'Washington', 'Clallam County', 'Čḯxwicən', 'Area A4', 'Unit 32']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/88e838b0-afe4-4005-a000-1b5fdb573d48
794,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2hx18m1t,14314.F33,ark:/28722/k2hx18m1t,early bce/ce: -6500.0 | late bce/ce: -6200.0 | updated: 2020-03-28T10:59:09Z | Has anatomical identification: skull,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Mammalia'],"['Turkey', 'Çatalhöyük', 'Mound East', 'Area South', 'Unit 14314']",,,[],Not Provided,Çatalhöyük Zooarchaeology,http://opencontext.org/projects/1B426F7C-99EC-4322-4069-E8DBD927CCF1,Not Provided,"['creator: David Orton', 'creator: Nerissa Russell', 'creator: Katheryn Twiss', 'creator: Louise Martin', 'creator: Sheelagh Frame', 'collector: Katheryn Twiss', 'collector: Sheelagh Frame', 'collector: Nerissa Russell']",2013-02-13T00:00:00Z,,,,37.668196,32.827191,"['Turkey', 'Çatalhöyük', 'Mound East', 'Area South', 'Unit 14314']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/A2ACDACD-FE7A-4C35-941E-3FFECF209E68
795,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2nk36d49,16896.F754,ark:/28722/k2nk36d49,early bce/ce: -5900.0 | late bce/ce: -5800.0 | updated: 2020-03-28T11:55:44Z | Has anatomical identification: skull,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Sheep or goat'],"['Turkey', 'Çatalhöyük', 'Mound West', 'Trench 5', 'Unit 16896']",,,[],Not Provided,Çatalhöyük Zooarchaeology,http://opencontext.org/projects/1B426F7C-99EC-4322-4069-E8DBD927CCF1,Not Provided,"['creator: David Orton', 'creator: Nerissa Russell', 'creator: Katheryn Twiss', 'creator: Louise Martin', 'creator: Sheelagh Frame', 'collector: Nerissa Russell', 'collector: David Orton']",2013-08-16T00:00:00Z,,,,37.666389,32.8225,"['Turkey', 'Çatalhöyük', 'Mound West', 'Trench 5', 'Unit 16896']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/3F39F623-0A3D-4614-EF33-4E31FCE0884A
796,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2xd0sx55,Bone 1856,ark:/28722/k2xd0sx55,early bce/ce: -6500.0 | late bce/ce: -6000.0 | updated: 2020-03-28T14:58:00Z | Has anatomical identification: innominate bone,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Sus scrofa'],"['Turkey', 'Ulucak', 'Level Vc']",,,[],Not Provided,Zooarchaeology of Neolithic Ulucak,http://opencontext.org/projects/99BDB878-6411-44F8-2D7B-A99384A6CA21,Not Provided,"['creator: Canan Çakırlar', 'collector: Canan Çakırlar']",2013-08-11T00:00:00Z,,,,38.46,27.35,"['Turkey', 'Ulucak', 'Level Vc']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/B1BE56C2-0F51-44EE-F239-7ACD8CD2A38A
797,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2gf1691t,Bone PI1-02430,ark:/28722/k2gf1691t,early bce/ce: -750.0 | late bce/ce: 100.0 | updated: 2021-06-27T01:26:08Z | Has anatomical identification: tibia,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Sylvilagus'],"['Ecuador', 'Pichincha Province', 'Pi-1', 'Group 10']",,,[],Not Provided,Northern Highland Archaeofaunas of Ecuador,http://opencontext.org/projects/59157336-e1df-4d14-9cc9-f046bc429230,Not Provided,['creator: Peter W Stahl'],2020-06-27T00:52:24Z,,,,0.14322,-78.055418,"['Ecuador', 'Pichincha Province', 'Pi-1', 'Group 10']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/9b89d2f3-02ec-41d7-9a5d-c3830b8d396a
798,../../iSamplesSchemaBasic0.2.json,metadata/http://n2t.net/ark:/28722/k2bc40457,Object 1,http://n2t.net/ark:/28722/k2bc40457,early bce/ce: -1900.0 | late bce/ce: -1700.0 | updated: 2017-02-11T05:01:16Z,['Site of past human activities'],['Anthropogenic material'],['Artifact'],[],"['Turkey', 'Kenan Tepe', 'Area D', 'Trench 4', 'Locus 4031', 'Finds Bag 4179']",,,[],Not Provided,Kenan Tepe,http://opencontext.org/projects/3DE4CD9C-259E-4C14-9B03-8B10454BA66E,Not Provided,"['creator: Bradley Parker', 'creator: Peter Cobb', 'collector: Bradley J. Parker']",2012-03-28T00:00:00Z,,,,37.830637,40.813654,"['Turkey', 'Kenan Tepe', 'Area D', 'Trench 4', 'Locus 4031', 'Finds Bag 4179']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/556C41EC-E262-4FEF-D51B-21F7829B1E61
799,../../iSamplesSchemaBasic0.2.json,metadata/http://n2t.net/ark:/28722/k2sq8zf5v,122103 (1),http://n2t.net/ark:/28722/k2sq8zf5v,early bce/ce: -200.0 | late bce/ce: 360.0 | updated: 2017-02-10T21:45:33Z,['Site of past human activities'],['Anthropogenic material'],['Artifact'],[],"['Jordan', 'Petra Great Temple', 'Lower Temenos', 'Trench 122', 'Locus 12', 'Seq. 122103']",,,[],Not Provided,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Not Provided,['creator: Martha Sharp Joukowsky'],2007-11-11T00:00:00Z,,,,30.3287,35.4421,"['Jordan', 'Petra Great Temple', 'Lower Temenos', 'Trench 122', 'Locus 12', 'Seq. 122103']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/3D217882-F05D-4483-B430-3BD4ABEDFA3C
800,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2gh9bz64,Bone 19525,ark:/28722/k2gh9bz64,early bce/ce: -5800.0 | late bce/ce: -5700.0 | updated: 2020-03-28T14:05:18Z | Has anatomical identification: femur,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Bos taurus'],"['Turkey', 'Ilıpınar', 'Area 1', 'Lot 125']",,,[],Not Provided,Ilıpınar Zooarchaeology,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Not Provided,"['creator: Hijlke Buitenhuis', 'collector: Hijlke Buitenhuis']",2013-08-12T00:00:00Z,,,,40.468303,29.309099,"['Turkey', 'Ilıpınar', 'Area 1', 'Lot 125']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/77C2E9C8-203A-4B0F-F004-067ED2520375
801,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2vh5xx8k,Bone PI1-02193,ark:/28722/k2vh5xx8k,early bce/ce: -750.0 | late bce/ce: 100.0 | updated: 2021-06-27T01:30:13Z | Has anatomical identification: femur,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Sylvilagus'],"['Ecuador', 'Pichincha Province', 'Pi-1', 'Group 9']",,,[],Not Provided,Northern Highland Archaeofaunas of Ecuador,http://opencontext.org/projects/59157336-e1df-4d14-9cc9-f046bc429230,Not Provided,['creator: Peter W Stahl'],2020-06-27T00:51:55Z,,,,0.14322,-78.055418,"['Ecuador', 'Pichincha Province', 'Pi-1', 'Group 9']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/1b27d25f-2856-413c-8a1a-aa6d770ca714
802,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2j67r50n,Fish F452,ark:/28722/k2j67r50n,early bce/ce: 1400.0 | late bce/ce: 1650.0 | updated: 2021-06-23T10:49:53Z | Has anatomical identification: vertebra,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Myoxocephalus polyacanthocephalus'],"['United States', 'Washington', 'Clallam County', 'Čḯxwicən', 'Area A4', 'Unit 3']",,,[],Not Provided,The Čḯxʷicən Fishbone Project,http://opencontext.org/projects/fde9a92e-9748-47a5-a8e3-7f95c486e1a0,Not Provided,"['creator: Virginia L Butler', 'creator: Kristine M Bovy', 'creator: Sarah K Campbell', 'creator: Michael A Etnier', 'creator: Sarah L Sterling', 'collector: Virginia L Butler', 'collector: Anthony R Hofkamp', 'collector: Kathyrn A Mohlenhoff', 'collector: Reno Nims', 'collector: Patrick Rennaker', 'collector: J Shoshana Rosenberg', 'collector: Laura M Syvertston']",2020-12-13T22:50:08Z,,,,48.13149,-123.46283,"['United States', 'Washington', 'Clallam County', 'Čḯxwicən', 'Area A4', 'Unit 3']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/e29a288e-8449-4a27-ba12-fc21a16e65b4
803,../../iSamplesSchemaBasic0.2.json,metadata/http://n2t.net/ark:/28722/k27h1nz36,Unident. large(b.53075),http://n2t.net/ark:/28722/k27h1nz36,early bce/ce: -1100.0 | late bce/ce: -650.0 | updated: 2017-02-09T10:32:23Z,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],[],"['Israel', 'Hazor', 'Area A4', 'Locus 8331', 'Basket 53075']",,,[],Not Provided,Hazor: Zooarchaeology,http://opencontext.org/projects/HazorZooPRJ0000000010,Not Provided,['creator: Justin Lev-Tov'],2006-05-12T00:00:00Z,,,,32.9792,35.5433,"['Israel', 'Hazor', 'Area A4', 'Locus 8331', 'Basket 53075']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/HazorZooSPA0000016331
804,../../iSamplesSchemaBasic0.2.json,metadata/28722/k22r3t129,Bone 1911,ark:/28722/k22r3t129,early bce/ce: -6500.0 | late bce/ce: -6000.0 | updated: 2020-03-28T06:16:21Z | Has anatomical identification: innominate bone,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Sheep or goat'],"['Turkey', 'Barcın Höyük', 'Trench L13', 'Phase VID']",,,[],Not Provided,Barçın Höyük Zooarchaeology,http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E,Not Provided,"['creator: Alfred Galik', 'collector: Alfred Galik']",2013-02-25T00:00:00Z,,,,40.267036,29.602058,"['Turkey', 'Barcın Höyük', 'Trench L13', 'Phase VID']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/A46654CC-629C-4AD9-ECEF-8976F980863E
805,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2xd1958b,Bone PI1-15847,ark:/28722/k2xd1958b,early bce/ce: -750.0 | late bce/ce: 100.0 | updated: 2021-06-26T21:32:42Z | Has anatomical identification: sesamoid bone,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Cervidae'],"['Ecuador', 'Pichincha Province', 'Pi-1', 'Group 64']",,,[],Not Provided,Northern Highland Archaeofaunas of Ecuador,http://opencontext.org/projects/59157336-e1df-4d14-9cc9-f046bc429230,Not Provided,['creator: Peter W Stahl'],2020-06-27T01:20:31Z,,,,0.14322,-78.055418,"['Ecuador', 'Pichincha Province', 'Pi-1', 'Group 64']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/24778b64-2b99-4861-a053-0f96d6706db3
806,../../iSamplesSchemaBasic0.2.json,metadata/28722/k29w0bv73,Bone 9881,ark:/28722/k29w0bv73,early bce/ce: -6200.0 | late bce/ce: -5400.0 | updated: 2020-03-28T13:40:06Z | Has anatomical identification: mollusc shell,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Mytilus galloprovincialis'],"['Turkey', 'Ilıpınar', 'Area 2', 'Lot 42']",,,[],Not Provided,Ilıpınar Zooarchaeology,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Not Provided,"['creator: Hijlke Buitenhuis', 'collector: Hijlke Buitenhuis']",2013-08-12T00:00:00Z,,,,40.468303,29.309099,"['Turkey', 'Ilıpınar', 'Area 2', 'Lot 42']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/780BA814-47A7-4867-06E2-7973CD8AE6B1
807,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2ng4n47w,Bone G1218-619,ark:/28722/k2ng4n47w,early bce/ce: -17850.0 | late bce/ce: -17050.0 | updated: 2020-03-28T05:51:09Z | Has anatomical identification: tibia,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Sheep or goat'],"['Turkey', 'Karain B Cave', 'PI.2', 'Square G12']",,,[],Not Provided,Zooarchaeology of Karain Cave B,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Not Provided,"['creator: Levent Atici', 'collector: Levent Atici']",2013-02-25T00:00:00Z,,,,37.077589,30.5708,"['Turkey', 'Karain B Cave', 'PI.2', 'Square G12']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/F1EDE5CA-8333-430D-A67F-E0395DF6E8CA
808,../../iSamplesSchemaBasic0.2.json,metadata/http://n2t.net/ark:/28722/k2hx1fj5x,98263 (8),http://n2t.net/ark:/28722/k2hx1fj5x,early bce/ce: -200.0 | late bce/ce: 360.0 | updated: 2017-02-11T05:01:42Z,['Site of past human activities'],['Anthropogenic material'],['Artifact'],[],"['Jordan', 'Petra Great Temple', 'Lower Temenos', 'Trench 98', 'Locus 3', 'Seq. 98263']",,,[],Not Provided,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Not Provided,['creator: Martha Sharp Joukowsky'],2007-11-11T00:00:00Z,,,,30.3287,35.4421,"['Jordan', 'Petra Great Temple', 'Lower Temenos', 'Trench 98', 'Locus 3', 'Seq. 98263']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/ABA9C40F-63DD-494E-3BD8-CEA1F73B10D5
809,../../iSamplesSchemaBasic0.2.json,metadata/28722/k27944x81,Bone 2067,ark:/28722/k27944x81,early bce/ce: -6500.0 | late bce/ce: -6000.0 | updated: 2020-03-28T06:16:41Z | Has anatomical identification: cervical vertebra,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Sheep or goat'],"['Turkey', 'Barcın Höyük', 'Trench L13', 'Phase VID']",,,[],Not Provided,Barçın Höyük Zooarchaeology,http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E,Not Provided,"['creator: Alfred Galik', 'collector: Alfred Galik']",2013-02-25T00:00:00Z,,,,40.267036,29.602058,"['Turkey', 'Barcın Höyük', 'Trench L13', 'Phase VID']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/C8AF7422-B3DC-4BE3-DA1E-C7F8FE27CF69
810,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2n58tp1n,4400-Bonelit,ark:/28722/k2n58tp1n,early bce/ce: -2400.0 | late bce/ce: -1600.0 | updated: 2021-06-23T06:28:07Z | Has anatomical identification: talus,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Bos taurus'],"['Portugal', 'Castro do Zambujal']",,,[],Not Provided,Biometrical Database of European Aurochs and Domestic Cattle,http://opencontext.org/projects/1816A043-92E2-471D-A23D-AAC58695D0D3,Not Provided,"['creator: Elizabeth Wright', 'collector: Elizabeth Wright', 'collector: Sarah Viner-Daniels', 'collector: Umberto Albarella', 'collector: Martin Street', 'collector: Daniel Makowiecki', 'collector: Karlheinz Steppan', 'collector: Jean-Phillipe Brugal']",2016-04-03T00:00:00Z,,,,39.07446,-9.28544,"['Portugal', 'Castro do Zambujal']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/c1c94e33-098f-4463-bc30-4a29d9a0ebba
811,../../iSamplesSchemaBasic0.2.json,metadata/28722/k2fb4zh1d,Bone 9766,ark:/28722/k2fb4zh1d,early bce/ce: -6200.0 | late bce/ce: -5400.0 | updated: 2020-03-28T13:39:48Z | Has anatomical identification: carapace bone,['Site of past human activities'],['Biogenic non organic material'],['Organism part'],['Testudines'],"['Turkey', 'Ilıpınar', 'Area 2', 'Lot 32']",,,[],Not Provided,Ilıpınar Zooarchaeology,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Not Provided,"['creator: Hijlke Buitenhuis', 'collector: Hijlke Buitenhuis']",2013-08-12T00:00:00Z,,,,40.468303,29.309099,"['Turkey', 'Ilıpınar', 'Area 2', 'Lot 32']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/6542DBBE-E3BC-4C15-7A31-7F541EC18FE5
812,../../iSamplesSchemaBasic0.2.json,metadata/28722/k22234x95,Object 64,ark:/28722/k22234x95,early bce/ce: False | late bce/ce: False | updated: 2021-01-27T03:57:25Z | Has type: photographs,['Site of past human activities'],['Anthropogenic material'],['Artifact'],[],"['International Space Station', 'Zvezda Service Module']",,,[],Not Provided,Archaeology of the International Space Station,http://opencontext.org/projects/e682f907-6e4a-44cc-8a5f-3e2c73001673,Not Provided,"['creator: Justin Walsh', 'creator: Alice Gorman', 'creator: Wendy Salmond']",2021-01-27T02:47:14Z,,,,False,False,"['International Space Station', 'Zvezda Service Module']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/8d3e62cf-3fbe-443b-9137-71a0d0030bb9
813,../../iSamplesSchemaBasic0.2.json,metadata/http://n2t.net/ark:/28722/k2jq0zm1z,Finds Bag 23,http://n2t.net/ark:/28722/k2jq0zm1z,early bce/ce: False | late bce/ce: False | updated: 2017-02-09T17:36:11Z,['Site of past human activities'],['Anthropogenic material'],['Other solid object'],[],"['Turkey', 'Kenan Tepe', 'Area D', 'Trench 5', 'Locus 5106']",,,[],Not Provided,Kenan Tepe,http://opencontext.org/projects/3DE4CD9C-259E-4C14-9B03-8B10454BA66E,Not Provided,"['creator: Bradley Parker', 'creator: Peter Cobb', 'collector: Greer Rabicca']",2012-03-28T00:00:00Z,,,,37.830708,40.813714,"['Turkey', 'Kenan Tepe', 'Area D', 'Trench 5', 'Locus 5106']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,http://opencontext.org/subjects/678CA4F5-DB4B-4F1E-2D2C-D2604E1B62E4
