,$schema,@id,label,sampleidentifier,description,hasContextCategory,hasMaterialCategory,hasSpecimenCategory,informalClassification,keywords,registrant,samplingPurpose,relatedResource,producedBy.@id,producedBy.label,producedBy.description,producedBy.hasFeatureOfInterest,producedBy.responsibility,producedBy.resultTime,producedBy.samplingSite.description,producedBy.samplingSite.label,producedBy.samplingSite.location.elevation,producedBy.samplingSite.location.latitude,producedBy.samplingSite.location.longitude,producedBy.samplingSite.placeName,curation.label,curation.description,curation.accessConstraints,curation.curationLocation,curation.responsibility
225,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB001ZJX,NMNH B7581-00 (MIN),igsn:NHB001ZJX,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Mine,"['Adam Mansur,,Sample Owner']",2015-05-07 01:30:18,Not Provided,Not Provided,Not Provided,0.0,0.0,['Bwana Makuba Mine'],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
226,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB0072NQ,NMNH 117372-207 (PET),igsn:NHB0072NQ,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Ocean,"['Adam Mansur,,Sample Owner']",2015-08-07 07:38:35,Not Provided,Not Provided,Not Provided,11.12,-103.73,['Pacific Ocean'],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
227,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP010PDA,Core 165-1001A-6R,igsn:ODP010PDA,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Coring,cruiseFieldPrgrm:ODP Leg 165. Coring,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-03-23 12:00:00,Not Provided,Not Provided,-3259.6 m,15.7571,-74.9104,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
228,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP010FXB,Core 130-806C-28H,igsn:ODP010FXB,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Coring,cruiseFieldPrgrm:ODP Leg 130. Coring,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-03-23 12:00:00,Not Provided,Not Provided,-2520.8 m,0.3185,159.361,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
229,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/CDR0002P1,TAUPO-TAO11-1A,igsn:CDR0002P1,Not Provided,['Not Provided'],['Not Provided'],['Not Provided'],Not Provided,['Hole'],Anders Noren,,[],,Not Provided,cruiseFieldPrgrm:TAUPO. navigation type:GPS,lake,"['Piet Verburg,,Collector', 'Anders Noren,,Sample Owner']",2011-03-14,Platform: small craft; Water Depth (m): 157,Not Provided,356.0 m,-38.7803,175.9732,"['Lake Taupo', 'Waikato']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
230,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/HRV001VZ2,115979,igsn:HRV001VZ2,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Carl Francis,,[],,Manual,Manual. Mineral Group: Rutile;   ,Not Provided,"['Carl Francis,,Sample Owner']",2007-02-03 12:00:00,Not Provided,Not Provided,Not Provided,0.0,0.0,"['North Carolina', 'Boiling Springs', 'Boiling Springs']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
231,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB000Q6M,NMNH 121359-00 (MIN),igsn:NHB000Q6M,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Not Provided,"['Adam Mansur,,Sample Owner']",2015-05-02 05:15:35,"Matched to the GeoNames record for Ore Knob, Ashe Co., North Carolina, United States (http://geonames.org/4483570) based on feature name, district/county, state/province, and country using the situate.py script. This was the most specific match possible based on information available in this record. Bounding box coordinates were rounded to 2 decimal places from the values given by GeoNames. An arbitrary error radius of 10 km was assigned to all featureCode=PPL records matched using the script.",Not Provided,Not Provided,36.4,-81.33,"['North Carolina', 'Ashe Co.']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
232,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/HRV0019N6,107258,igsn:HRV0019N6,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Carl Francis,,[],,Manual,Manual.   ,Not Provided,"['Carl Francis,,Sample Owner']",2007-02-03 12:00:00,Not Provided,Not Provided,Not Provided,0.0,0.0,"['Colorado', 'South Park', 'South Park']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
233,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP011LW2,Section Half 9-77B-38R-5-W,igsn:ODP011LW2,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 9,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-4291.0 m,0.4817,-133.2283,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
234,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB000TWA,NMNH 126260-00 (MIN),igsn:NHB000TWA,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Not Provided,"['Adam Mansur,,Sample Owner']",2015-05-02 11:52:54,"Matched to the GeoNames record for Ontario, Canada (http://geonames.org/7626259) based on state/province name and country using the situate.py script. Another place name mentioned in the EMu record (Eganchute) could not be matched and was ignored when determining the coordinates given here. Point coordinates were rounded to 2 decimal places from the values given by GeoNames. The uncertainty radius represents the center-to-corner distance of the bounding box (100 km).",Not Provided,Not Provided,44.25,-79.09,['Ontario'],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
235,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB001NB5,NMNH 164711-00 (MIN),igsn:NHB001NB5,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Not Provided,"['Adam Mansur,,Sample Owner']",2015-05-06 02:52:03,"Matched to the GeoNames record for Banning, Riverside Co., California, United States (http://geonames.org/5326032) based on feature name, district/county, state/province, and country using the situate.py script. This was the most specific match possible based on information available in this record. Bounding box coordinates were rounded to 2 decimal places from the values given by GeoNames. An arbitrary error radius of 10 km was assigned to all featureCode=PPL records matched using the script.",Not Provided,Not Provided,33.965,-116.885,"['California', 'Riverside Co.']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
236,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB004LHB,NMNH 88211-449 (PET),igsn:NHB004LHB,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Not Provided,"['Adam Mansur,,Sample Owner']",2015-07-26 11:50:47,"Matched to the GeoNames record for Philipsburg, Granite Co., Montana, United States (http://geonames.org/5671240) based on locality name, state/province, and country using the situate.py script. The script determined that the two sites that best match the information in this record are related and kept the less specific one (featureCode=PPLA2). Other place names mentioned in the EMu record (""1 Mi Sse of Peak"" and ""9814 Ft High"") could not be matched and were ignored when determining the coordinates given here. Bounding box coordinates were rounded to 2 decimal places from the values given by GeoNames. A minimum uncertainty of 10 km was assigned to all featureCode=PPLA2 records matched using the script.",Not Provided,Not Provided,46.33,-113.3,['Montana'],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
237,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01143P,SubSection 2-10*-16R-4-1C (0-0 cm.),igsn:ODP01143P,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Sub-Piece'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 2. Core,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-4712.0 m,32.8622,-52.2153,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
238,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01GWZS,Section Half 159-959D-66R-8-A,igsn:ODP01GWZS,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 159,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-2090.7 m,3.6276,-2.7358,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
239,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/IEBEG1GIT,R57435,igsn:IEBEG1GIT,Not Provided,['Earth interior'],['Rock'],['Aggregation'],Not Provided,['Cuttings'],Aaron Averett,,[],,Coring,Coring. This is a sample of type CUTTINGS from an oil or gas well.,Not Provided,"['PURE OIL CO.,,Collector', 'Aaron Averett,,Sample Owner']",2016-12-11 11:51:54,Not Provided,Not Provided,Not Provided,0.0,0.0,"['Louisiana', 'ST. MARY, LA']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
240,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01AWS1,Section Half 115-714B-4H-1-W,igsn:ODP01AWS1,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 115,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-2041.0 m,5.06,73.7867,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
241,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB007JYG,NMNH 118028-49 (PET),igsn:NHB007JYG,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Volcano,"['Wilshire, H. G.,,Collector', 'Adam Mansur,,Sample Owner']",2016-11-18 06:32:55,"Matched to the GeoNames record for Owens Valley, Inyo Co., California, United States (http://geonames.org/5380135) based on feature name, district/county, state/province, and country using the situate.py script. The script determined that this locality is located within Inyo (featureCode=ADM2), another feature mentioned in this record. Other place names mentioned in the EMu record (""from cones erupted from the fault along the east side of Owens Valley"" and Big Pine Volcanic Field) could not be matched and were ignored when determining the coordinates given here. Point coordinates were rounded to 2 decimal places from the values given by GeoNames. The uncertainty radius represents the center-to-corner distance of the bounding box (10 km).",Not Provided,Not Provided,37.37,-118.38,"['Big Pine Volcanic Field', 'California', 'Inyo Co.']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
242,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB006TRV,NMNH 117211-276 (PET),igsn:NHB006TRV,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Not Provided,"['Adam Mansur,,Sample Owner']",2015-08-07 10:02:31,"Multiple records from GeoNames matched the locality Jemez Mountains, New Mexico, United States, including http://geonames.org/5473293 (featureCode=MTS), http://geonames.org/5473294 (featureCode=HSTS), http://geonames.org/5473295 (featureCode=HSTS), http://geonames.org/5473296 (featureCode=LNDF), and http://geonames.org/9884974 (featureCode=MTS). The situate.py script was unable to distinguish between the matched localities, and the coordinates and error radius given here describe a circle encompassing all 5 localities. Matching Jemez Mountains required using a wildcard search. Another place name mentioned in the EMu record (""Dome # 8 (8878)"") could not be matched and was ignored when determining the coordinates given here.",Not Provided,Not Provided,35.92,-106.38,"['Jemez Mountains', 'New Mexico']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
243,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB005A8U,NMNH 108895-286 (PET),igsn:NHB005A8U,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Not Provided,"['Adam Mansur,,Sample Owner']",2015-07-30 01:43:53,"Matched to the GeoNames record for Highwood Mountains, Chouteau Co., Montana, United States (http://geonames.org/5657368) based on feature name, state/province, and country using the situate.py script. Matching Highwood Mts required using a wildcard search. Another place name mentioned in the EMu record (Shonkin Sag) could not be matched and was ignored when determining the coordinates given here. Point coordinates were rounded to 2 decimal places from the values given by GeoNames. A minimum uncertainty of 500 km was assigned to all featureCode=MTS records matched using the script.",Not Provided,Not Provided,47.46,-110.56,['Montana'],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
244,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NEON01N5T,GRSM_060-O-17-30.5-20181031-GA2 [ 273995 ],igsn:NEON01N5T,Not Provided,['Not Provided'],['Organic material'],['Other solid object'],Not Provided,['Individual Sample>Specimen'],Edward Gilbert,,[],,Manual,Manual. Interchangeable soil subsample 2 for microbial sequencing analyses,Not Provided,"['Edward Gilbert,,Sample Owner']",2018-10-31,Not Provided,Not Provided,639.0 m,35.686,-83.504,"['Tennessee', 'Sevier']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
245,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/IEFRA04YS,PP10-05-Tr02A,igsn:IEFRA04YS,Not Provided,['Marine water body bottom'],['Sediment'],['Other solid object'],Not Provided,['Core Section Half'],CyberCarotheque France,,[],,Coring>PistonCorer>Giant,cruiseFieldPrgrm:SARGASS. Coring>PistonCorer>Giant,sea,"['ZARAGOSI Sébastien,,Collector', 'CyberCarotheque France,,Sample Owner']",2010-07-06,Not Provided,Not Provided,Not Provided,43.6558,-2.2202,['Bay of Biscay'],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
246,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/HRV003196,138442,igsn:HRV003196,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Carl Francis,,[],,Manual,Manual. Mineral Group: Fairfieldite; Number of pieces: 1; Quality: display; red; Crystal size: medium;  ,Not Provided,"['Carl Francis,,Sample Owner']",2007-02-03 12:00:00,Not Provided,Not Provided,Not Provided,0.0,0.0,"['Oarzazate', 'Bou Azzer', 'Bou Azzer']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
247,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01B4N5,Section Half 117-728A-1H-4-W,igsn:ODP01B4N5,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 117,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-1421.9 m,17.6802,57.8257,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
248,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01BYN3,Section 122-763C-23R-2,igsn:ODP01BYN3,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 122,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-1367.5 m,-20.587,112.2085,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
249,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB000PPR,NMNH 120797-00 (MIN),igsn:NHB000PPR,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Mine,"['Adam Mansur,,Sample Owner']",2015-05-02 04:25:32,"Matched to Mindat locality record for South Terras Mine, St Stephen-in-Brannel, Cornwall, England, UK. Data manager assigned an arbitrary error radius of 1 km. URL: https://www.mindat.org/loc-1327.html.",Not Provided,Not Provided,50.3342,-4.9017,"['South Terras Mine', 'England', 'Cornwall And Isles Of Scilly']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
250,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01A7UP,Section Half 111-678B-3H-8-W,igsn:ODP01A7UP,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 111,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-3465.0 m,1.2168,-83.7232,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
